F5SPECS,C1FMOTOR,C4R4RSCL,C4R4MSCL,P4ATTENI,P4SOLVE,P4SADLON,T4EXTERN,T4INTERN,GENDER,WKWHITE,WKSESL
NA,5,NA,NA,NA,NA,NA,NA,NA,2,1,-0.37
2,9,77.07,64.22,1,1,2,NA,NA,1,1,-1.31
2,6,67.38,46.39,2,2,1.5,NA,NA,2,2,0.19
2,NA,-1,43.17,NA,NA,NA,1.2,2.25,1,2,-1.1
2,5,46.5,45.77,NA,NA,NA,2.8,1.75,1,2,-1.2
NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,-0.42
2,6,77.59,72.19,2,1,1.25,1.6,1.75,1,2,-0.57
NA,2,67.87,55.88,3,2,1.5,2,2.25,1,2,0.29
2,1,43.47,31.68,2,1,1.25,2.2,1.25,2,2,-0.12
NA,5,64.05,42.92,NA,NA,NA,1.6,1.25,1,2,-0.71
NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,-0.34
2,8,51.63,37.51,3,2,1.5,2,2,2,2,-0.2
2,2,39.97,25.26,3,2,1.5,NA,NA,2,2,-0.74
NA,7,76.48,66.59,3,2,1.25,2.6,2,2,2,-0.13
NA,5,NA,NA,NA,NA,NA,NA,NA,1,2,-0.45
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.3
NA,5,NA,NA,NA,NA,NA,NA,NA,1,2,0.04
NA,6,45.58,42.01,3,-8,1,1.8,1.75,2,2,-0.29
NA,6,NA,NA,NA,NA,NA,NA,NA,2,2,0.48
NA,4,NA,NA,NA,NA,NA,NA,NA,1,2,0.46
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-0.85
NA,8,NA,NA,NA,NA,NA,NA,NA,1,2,0.08
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.76
2,6,52.53,32.08,3,3,2,1.4,1,2,2,-0.39
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0.12
2,6,75.24,68.41,NA,NA,NA,NA,NA,1,2,0.52
2,7,NA,NA,NA,NA,NA,NA,NA,1,1,0.12
NA,9,NA,NA,NA,NA,NA,NA,NA,2,1,-0.18
NA,7,NA,NA,NA,NA,NA,NA,NA,1,2,-0.46
2,5,85.97,89.59,1,1,1.25,1.2,1.5,1,1,0.38
NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,0.06
2,3,74.64,62.5,2,2,1.25,1,1.25,2,1,0.57
2,7,100.77,62.89,3,1,1.5,1.6,1.25,2,1,-0.25
NA,2,NA,NA,NA,NA,NA,NA,NA,2,1,0.5
2,0,62.34,45.46,2,2,1.75,1.4,2.25,1,1,0.29
2,7,82.18,63.04,2,2,1.25,1.2,1,1,1,0.4
1,6,51.36,46.89,3,3,2,1.6,3.25,2,1,-0.77
2,7,75.97,52.98,1,1,1.25,1.4,1.25,2,1,-0.82
NA,1,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2,3,57.23,66.46,2,2,1.25,1.8,1,1,2,-0.03
NA,7,NA,NA,NA,NA,NA,NA,NA,1,2,-2.33
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,-0.15
NA,3,60.17,84.44,2,2,1.25,2.8,1.5,1,1,0.43
NA,7,68.06,52.35,3,3,1,NA,NA,1,1,0.14
NA,7,NA,NA,NA,NA,NA,NA,NA,1,1,0.75
2,6,74.83,64.63,1,2,1.25,NA,NA,2,2,0.32
2,9,71.5,63.12,2,2,1.75,1.8,1.25,2,1,0.44
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0.84
2,4,66.47,49.87,1,2,1.5,1.4,2,2,2,1.18
2,7,91.59,68.98,3,2,1.5,1.2,2.5,2,2,1.14
2,7,126.12,93.19,1,1,1.25,1.2,1.25,2,1,0.98
2,6,104.39,74.93,2,2,2,2,3,1,2,0.65
2,5,54.74,47.54,2,2,1.25,1.2,2.5,2,2,1.07
2,6,54.61,64.99,1,1,1.25,1,1.25,1,1,1.61
2,2,52.11,54.78,3,3,1.25,2.2,3.25,2,1,1.43
2,8,58.48,49.78,1,1,1.25,1.6,2,2,1,1.77
2,7,64.78,64.39,2,2,2,2,1.5,1,1,0.62
2,7,117.4,78.76,1,1,1.5,2.6,3.25,1,1,1.59
2,6,59.08,67.67,1,2,1.5,1,1.25,2,1,0.72
2,6,62.31,51.25,1,2,1.25,1.4,2.25,2,1,1.53
2,5,52.67,46.49,2,1,1.25,2,2.75,2,1,0.92
2,8,66.99,56.63,1,2,1.75,1,3.5,1,1,0.12
2,7,53.97,47.5,2,1,1.75,1,3.5,2,1,0.76
2,7,72.9,80.63,1,2,2,1,2,2,1,1.71
2,8,71.31,95.4,1,1,1.5,1.2,1.25,1,1,0.97
2,6,67.36,48.5,1,2,1.5,1.6,1.25,2,1,0.59
2,5,132.36,92.85,2,1,1.75,1.4,1.5,2,1,1.17
2,2,73.45,97.12,2,2,1.25,1.4,2,1,1,1.53
2,5,128.92,73.41,2,3,2,1,1.25,2,1,0.68
2,8,112.32,98.84,1,1,1.25,2,3.5,1,1,1.88
2,6,104.95,73.48,3,1,2.75,1,3.25,1,1,1.17
2,8,87.04,54.92,1,1,2,1.6,2,2,1,1.04
NA,-1,NA,NA,NA,NA,NA,NA,NA,2,2,-0.35
2,-1,80.38,45.05,2,3,1,1.4,1.75,1,2,-0.43
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
NA,7,66.81,59.93,2,2,1.25,1.2,1,1,2,-0.75
2,5,62.61,48.03,2,2,1.5,1,1,1,2,-1.25
2,5,-1,42.59,2,2,1.75,1.2,1,1,2,-0.92
2,6,-1,38.72,2,2,1,1.2,1,1,2,-0.95
NA,5,NA,NA,NA,NA,NA,NA,NA,1,2,-0.52
2,2,43.89,50.08,NA,NA,NA,1,1,2,NA,NA
2,6,43.83,38.48,1,1,2.25,1.8,1.5,2,2,-0.87
NA,5,NA,NA,NA,NA,NA,NA,NA,2,1,-1.52
NA,5,75.04,58.78,NA,NA,NA,3.4,2.25,1,2,-0.67
-9,4,67.11,41.41,1,1,1.25,1,1.25,2,2,-1.05
NA,8,NA,NA,NA,NA,NA,NA,NA,2,2,-0.7
NA,-9,NA,NA,NA,NA,NA,NA,NA,2,2,-0.63
2,-1,51.07,39.23,2,4,1.25,NA,NA,1,NA,NA
2,-1,66.45,41,2,2,1,1,1,2,2,-1.06
2,7,100.07,77.35,2,2,1.75,1,1,1,-9,0.69
2,-9,56.55,38.18,2,2,1.5,1.2,1.25,2,2,0.63
-9,-1,74.12,58.3,NA,NA,NA,1,1,2,-9,0.32
2,-1,88.07,71.01,2,1,1.25,1,1,2,2,0.39
2,-1,89.33,52.54,NA,NA,NA,1,1,2,NA,NA
2,-1,60.91,35.42,NA,NA,NA,1.2,1.5,2,2,-1.19
2,4,46.92,54.91,1,2,1.5,2,2,1,NA,NA
2,8,NA,NA,NA,NA,NA,NA,NA,1,2,-0.68
2,-1,96.13,64.12,4,1,1.75,1.8,1.75,2,2,-0.46
2,7,112.22,72.71,4,1,2,1.8,1.75,1,NA,NA
2,-1,79.41,64.2,1,2,1.5,1.4,2,1,NA,NA
2,9,85.82,63.68,3,2,1.25,2,1.75,1,2,-0.14
2,-1,115.49,72.38,2,2,2.25,1.2,2.25,2,2,-0.38
2,-1,-1,-1,2,2,1.25,1.8,2.5,2,NA,NA
NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2,-1,70.05,48.99,NA,NA,NA,1.4,1.75,2,2,-0.76
2,NA,NA,NA,2,2,1.25,NA,NA,2,2,-1.01
2,NA,92.54,44.15,NA,NA,NA,1.4,1.75,2,NA,NA
2,7,76.21,51.97,NA,NA,NA,1.4,1.25,2,2,-0.62
2,-1,76.26,51.73,1,1,1.25,1,1,1,2,-0.36
2,6,95.82,66.89,1,2,1.5,1.4,1.25,2,2,-0.64
2,-1,89.25,61.31,2,2,1,1.4,1,1,2,-0.6
2,7,86.87,73,2,2,1,1.2,1.25,1,2,-0.75
2,8,NA,NA,NA,NA,NA,NA,NA,2,2,-0.03
NA,7,87.95,50.56,NA,NA,NA,2.2,2,1,1,-0.56
2,4,62.06,41.93,1,1,1.25,NA,NA,1,2,-0.68
2,5,68.17,41.46,NA,NA,NA,1.4,1,2,NA,NA
2,-9,-1,28.05,1,2,1.75,1.4,1,2,2,-1.38
2,4,87.74,65.06,2,2,1,1.6,1.75,2,2,0.52
NA,-1,NA,NA,NA,NA,NA,NA,NA,2,2,-0.81
2,8,71.82,63.41,NA,NA,NA,2,2,1,NA,NA
2,7,86.92,51.77,2,2,1,2,2,1,2,-0.07
2,7,63.79,79.7,NA,NA,NA,1,2.5,1,2,-0.37
2,-1,66.08,58.32,2,2,1.75,1.2,2,2,2,-0.54
2,7,70.17,56.93,2,2,1.25,2.4,1.5,1,2,-0.02
2,-9,109.1,86.7,2,1,1.75,1.8,1.5,1,2,-0.45
2,-1,64.11,66,2,2,1.25,1.2,2,1,2,0.41
2,9,101.35,70.13,1,1,1.25,1.6,2,2,2,-0.28
2,-1,77.8,48.36,1,2,1.5,1.6,2,1,2,-0.37
-9,8,50.74,52.11,2,2,1.5,1.8,2.75,1,2,-0.35
2,8,51.21,49.12,2,2,1.5,1.6,2.25,2,2,-0.17
NA,-1,NA,NA,NA,NA,NA,NA,NA,1,2,-0.15
2,8,65.96,66.52,2,2,2,1,2,1,2,1.15
2,7,59.31,58.85,1,2,1.25,1.2,1.25,1,2,0.57
2,-1,65.86,64.37,-9,-9,1,1.2,2.75,1,NA,NA
2,9,66.89,58.31,2,2,1.5,1.8,3.25,2,NA,NA
NA,-1,82.98,57.41,NA,NA,NA,1.2,1.5,1,NA,NA
NA,6,66.88,47.22,1,1,1,1.4,2,2,NA,NA
2,5,42.93,51.63,-9,-9,1.5,2,2,1,2,0.12
2,7,50.88,50.58,NA,NA,NA,1.2,1,1,2,0.35
NA,-1,58.69,51.01,2,2,1.5,4,4,1,2,-0.02
2,-1,51.69,31.44,1,2,1,1.4,1.25,1,2,-0.89
2,3,55.91,47.07,2,2,1.5,2.6,1,1,2,1.04
2,9,105.36,74.76,1,1,1.25,NA,NA,1,1,0.38
2,6,106.95,68.13,2,1,1.75,1.6,1.25,2,1,-0.42
2,4,49.8,54.43,NA,NA,NA,1.8,1.25,1,2,-0.22
2,4,29.85,25.81,2,2,1.5,1,1.25,1,1,-1.09
NA,5,45.65,78.83,1,1,1.5,1.8,1.25,1,1,-0.81
1,NA,-1,28.59,NA,NA,NA,2.6,2.25,1,1,-0.33
2,NA,46.89,45.6,2,2,1.25,1,1.5,2,2,-0.98
NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,-1.43
2,7,83.8,56.46,1,1,1.75,2.2,1.25,2,1,-0.26
2,8,46.66,63.94,2,1,1.25,2,2,1,1,-0.51
2,6,67.12,66.51,1,1,2,1,1.25,1,1,1.56
NA,3,41.97,38.99,2,2,1.25,1.8,1.5,1,1,-1.33
1,5,-1,36.31,2,1,1.5,3.4,2,1,1,-0.52
2,3,45.06,28.54,2,1,1.5,1.4,1.25,1,1,-0.48
2,4,76.84,67.67,2,2,1.25,1,1.25,1,1,-0.79
2,7,72.92,60.56,2,2,1.25,1.2,1.75,1,1,-1.01
-9,6,NA,NA,2,2,2,NA,NA,1,1,-0.52
2,NA,24.63,50.2,NA,NA,NA,1,1.5,1,NA,NA
NA,5,NA,NA,NA,NA,NA,NA,NA,2,1,-0.8
1,6,53.19,47.78,1,1,2,2,2,1,2,0.16
2,-1,-1,-1,NA,NA,NA,3.4,2,1,-9,-0.76
2,3,41.47,44.39,-9,-9,NA,1.8,1.75,2,NA,NA
2,6,73.33,46.59,-8,-8,-9,1.6,1.5,2,2,-0.9
2,7,52.2,41.67,2,2,2,3,1.5,1,2,-0.26
2,-1,-1,-1,-8,-8,-9,1.2,1.75,1,2,-0.93
NA,3,41.45,29.41,2,2,1.5,1.8,2,2,2,-0.75
2,7,70.93,73.79,2,2,1.25,1,2.75,2,2,-0.55
1,5,35.51,30.09,1,2,1.25,NA,NA,1,2,-0.33
2,7,55.62,34.12,1,1,1.5,1.2,1.33,2,2,-0.71
NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,-0.59
2,3,69.34,41.77,1,2,2,1.6,1.5,2,1,-0.65
2,5,-1,43.34,2,2,1.75,1.4,2.25,1,2,-0.73
2,6,-1,29.53,2,2,1.5,1.8,2,2,2,-0.67
2,2,-1,41.24,NA,NA,NA,NA,NA,2,2,-0.87
1,-9,44.09,28.88,3,3,2.5,2.2,2.25,1,2,-1.1
2,6,-1,40.66,1,1,1.75,NA,NA,2,2,-0.85
2,7,45.7,47.53,NA,NA,NA,2,2.75,1,2,-0.66
2,8,83.11,54.12,2,2,1.75,1.2,1.5,2,2,-1.05
2,4,39.31,54.27,2,2,1.25,1.6,1.33,1,2,-0.71
2,5,39.17,24.98,2,2,2,2.4,2.75,2,2,-1.12
2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
-9,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2,-9,52.91,65.05,2,2,2,1,1.5,1,1,1.2
2,5,78.13,75.05,1,1,1.5,NA,NA,1,1,0.35
NA,5,65.01,56.11,1,1,1.25,NA,NA,1,1,-0.08
2,8,118.68,66.09,1,1,2,1.6,1.25,2,1,0.99
NA,3,NA,NA,NA,NA,NA,NA,NA,2,NA,NA
2,6,68.84,80.05,1,2,2,2.2,2.75,1,1,1.67
2,7,82.7,54.53,2,2,1.25,NA,NA,1,1,1.04
2,NA,86.81,66.42,1,1,1.75,1.2,2.25,2,1,1.24
2,9,91.33,87.18,2,1,1.5,1.4,3,2,1,0.77
-9,5,NA,NA,2,2,1.75,NA,NA,1,1,1.06
1,-1,54.29,35.75,NA,NA,NA,NA,NA,1,NA,NA
NA,-1,NA,NA,NA,NA,NA,NA,NA,2,2,-0.8
-9,3,78.08,48.16,NA,NA,NA,NA,NA,1,2,-0.45
NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,0.7
NA,7,87.19,59.39,2,2,2,NA,NA,1,2,0.3
2,8,73.78,59.68,3,2,1.25,1.2,1.5,2,1,0.06
NA,7,NA,NA,NA,NA,NA,NA,NA,2,1,0.72
NA,9,82.69,59.53,2,2,2.25,NA,NA,1,2,1.03
NA,5,72.63,76.06,NA,NA,NA,1.4,1,2,NA,NA
NA,3,NA,NA,NA,NA,NA,NA,NA,2,2,-0.68
2,7,63.51,58.34,2,2,1.25,NA,NA,1,2,-0.89
2,3,-1,49.59,2,2,1,NA,NA,2,2,-1
2,5,-1,49.99,2,2,1.5,NA,NA,1,2,-0.48
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-0.33
2,4,66.1,46.86,1,2,2,NA,NA,1,2,-0.78
NA,8,NA,NA,NA,NA,NA,NA,NA,1,1,0.17
2,6,108.36,67.54,2,2,1.5,1,1,2,2,-1.25
1,8,64.78,55.35,2,2,1.75,NA,NA,2,1,0.3
NA,6,45.59,43.46,2,2,1.75,NA,NA,1,2,-0.82
NA,8,NA,NA,NA,NA,NA,NA,NA,2,2,-0.29
2,4,65.5,47.91,1,1,2.33,NA,NA,1,2,-0.91
1,4,49.95,28.86,NA,NA,NA,NA,NA,1,2,-0.06
NA,8,NA,NA,NA,NA,NA,NA,NA,2,2,0.76
2,8,105.09,65.81,2,1,1.5,1.6,1.5,2,1,1.01
2,8,89.52,91.35,2,2,1.25,1.4,1.5,2,2,1.22
2,7,90,67.08,2,2,1.5,1.6,1.25,1,2,1.51
NA,2,NA,NA,NA,NA,NA,NA,NA,1,1,1.41
2,8,105.46,64.26,3,1,1.25,1,1.5,2,2,1.6
2,6,87.19,69.35,2,2,1.75,1,1.25,1,2,0.46
2,8,76.15,73.07,2,2,1.5,2.2,1.5,2,1,0.8
NA,2,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2,7,73.95,47.07,2,2,1.25,1.2,1.75,1,1,-0.04
2,7,132.18,54.91,1,2,2,1.6,1,2,1,1.37
NA,7,123.56,80.24,1,2,1.75,1,1.75,1,1,0.41
NA,3,NA,NA,NA,NA,NA,NA,NA,1,1,0.15
NA,0,NA,NA,NA,NA,NA,NA,NA,1,2,0.39
2,5,67.18,63.85,2,2,1.25,1.2,1.25,1,1,0.15
2,5,106.26,62.84,2,1,2,1.6,2.25,2,1,1.57
2,6,103.79,64.99,2,1,1.5,1.4,1.25,2,1,0.17
2,8,133.42,75.84,1,1,1.25,1.2,1.5,2,1,-0.22
2,7,102.07,87.06,2,2,1.75,2.4,2.75,1,1,-0.19
2,2,46.31,28.69,2,3,2,1.6,2,2,1,-0.22
2,8,99.81,54.94,NA,NA,NA,1,1.5,2,1,0.77
2,4,69,37.02,3,3,1,2.8,3,2,1,0.24
2,4,42.9,35.23,3,3,2.25,2,1.5,1,1,-0.68
NA,8,NA,NA,NA,NA,NA,NA,NA,1,2,0.76
2,7,50.38,46.57,3,2,1.75,2.2,2.25,2,2,-0.85
NA,6,101.23,56.29,1,2,1.5,1.6,1.5,2,1,1.05
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-0.41
NA,-1,NA,NA,NA,NA,NA,NA,NA,1,-9,0.41
NA,5,NA,NA,NA,NA,NA,NA,NA,1,2,2.34
NA,9,NA,NA,NA,NA,NA,NA,NA,2,2,0.32
2,5,80.34,56.07,2,2,2,1.6,1.5,2,NA,NA
2,6,92.56,60.07,1,1,2,1,1,2,2,-0.13
NA,8,70.71,53.48,1,1,2,1.6,2,2,2,0.01
NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,0.3
2,8,88.09,76.93,2,2,1.25,1.2,1.5,1,2,0.95
NA,-1,89.23,61.52,2,1,1.5,1.6,1.25,1,2,0.94
2,9,106.55,53.15,3,2,2.25,1,1.25,2,2,-0.29
2,-1,87.76,55.79,2,2,1.5,1,1,2,2,-0.06
2,8,93.69,74.6,1,1,1.25,1,1.5,2,2,0.78
1,3,57.71,40.9,2,3,1.75,1.8,1.5,1,1,0.72
-9,1,66.38,39.59,2,2,2,2,2,2,2,0.25
NA,-1,NA,NA,NA,NA,NA,NA,NA,1,1,0.59
NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,0.18
NA,4,NA,NA,NA,NA,NA,NA,NA,2,1,-1.07
NA,4,73.19,45.2,2,2,1.25,1.4,1.5,2,2,0.94
NA,6,NA,NA,NA,NA,NA,NA,NA,2,1,0.82
2,6,82.31,64.65,1,1,1.75,1,1.25,2,1,0.37
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,1,1.01
2,7,113.26,94.56,2,2,2.5,1,1.25,2,2,2.06
NA,8,NA,NA,NA,NA,NA,NA,NA,1,NA,NA
2,7,147.96,80.18,3,1,2,1,1.5,1,1,1.04
2,NA,98.64,107.76,NA,NA,NA,1,1,1,1,1.49
2,6,112.49,106,3,1,1.25,1.4,1,2,2,0.77
-9,NA,74.58,65.77,3,2,2.25,NA,NA,1,2,-0.14
2,8,70.63,67.35,3,2,1.75,1.6,3.25,1,1,0.92
2,5,93.96,82.17,1,2,1.5,1,1.25,1,1,1.05
1,4,48.55,39.64,2,2,2,2,1.25,1,1,-0.51
NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1.03
2,NA,NA,NA,3,1,1.25,NA,NA,1,2,0.01
NA,NA,NA,NA,2,2,2,NA,NA,2,1,-0.25
2,7,121.19,102.61,1,1,1.75,1,1.75,2,1,0.95
2,8,74.75,54.87,1,1,1,1,1.75,2,1,0.07
NA,5,65.04,48.4,2,2,2,1,1.25,2,1,0.3
2,6,109.01,74.64,1,1,1,1,1,2,1,0.71
2,NA,51.5,44.6,2,2,1.5,NA,NA,2,1,0.2
2,4,NA,NA,NA,NA,NA,NA,NA,1,1,0.48
2,6,122.36,65.55,2,1,2.25,2,1.5,2,2,-0.09
2,-1,88.57,62.97,2,2,1.25,NA,NA,1,2,0.23
2,7,81.87,58.59,2,2,1.5,1,1.75,2,NA,NA
2,-1,64.56,35.06,2,2,2.25,1.4,2.75,2,NA,NA
NA,-1,67.74,54.29,NA,NA,NA,2.2,1,2,NA,NA
2,-1,53.58,45.96,NA,NA,NA,2,2,1,NA,NA
NA,3,48.41,31.98,NA,NA,NA,NA,NA,2,2,0.3
1,-1,61.04,55.82,NA,NA,NA,NA,NA,1,NA,NA
2,-1,54.76,47.43,NA,NA,NA,1,1.75,2,2,-0.5
2,7,92.04,57.26,NA,NA,NA,1.8,2.25,2,2,-0.65
NA,-1,47.32,40.62,NA,NA,NA,NA,NA,1,2,0.01
NA,-1,82.84,73.45,1,1,1.25,1,1.75,1,2,-0.4
2,5,92.37,75.28,NA,NA,NA,NA,NA,1,NA,NA
2,6,105.79,39.29,3,3,3.25,NA,NA,1,1,-0.12
2,8,64.48,47.28,1,2,1.25,NA,NA,2,1,0.01
2,3,51.31,47.56,1,2,1,NA,NA,1,2,-0.26
NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,-0.68
2,8,69.35,71.97,1,1,1.75,NA,NA,1,2,0.55
2,8,75.75,79.27,2,1,1.25,NA,NA,1,NA,NA
2,3,-1,32.01,2,2,2,1.6,1.5,2,2,-1.24
NA,5,54.16,37.54,NA,NA,NA,NA,NA,1,2,0.41
NA,5,NA,NA,NA,NA,NA,NA,NA,2,2,-0.56
2,7,82.45,47.89,2,2,2,1.8,2.75,2,1,-0.52
NA,9,81.75,56.51,1,1,2.25,1,1.75,2,2,-0.51
NA,8,NA,NA,NA,NA,NA,NA,NA,2,2,-0.34
NA,-1,68.72,44.47,NA,NA,NA,2,1.5,1,2,0.05
-9,6,NA,NA,-8,-8,1.75,NA,NA,1,2,-0.07
2,7,80.44,51.82,1,1,1.25,1.4,1,2,2,-0.08
2,-1,45.97,39.66,NA,NA,NA,1,2,2,2,-1.08
NA,-1,-1,-1,NA,NA,NA,4,3.25,2,2,0
NA,-1,NA,NA,NA,NA,NA,NA,NA,1,2,-0.9
2,5,50.53,38.9,1,2,1.25,1.4,1.25,2,2,-0.51
2,4,NA,NA,1,2,2.25,NA,NA,1,2,-0.51
1,4,39.45,25.8,2,2,1.5,NA,NA,1,2,-0.64
-9,8,86.59,63.15,1,2,1.75,1,1.25,2,2,-0.77
2,5,-1,32.49,1,1,3,NA,NA,2,2,-4.75
NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,-0.8
2,1,49.37,30.44,2,2,1.5,2,1.75,1,2,-0.87
NA,7,-1,62.78,2,2,2.25,1.8,1.33,2,2,-0.58
2,4,-1,76.55,NA,NA,NA,1,1,1,2,-0.74
NA,6,NA,NA,NA,NA,NA,NA,NA,1,2,-1.23
2,8,56.05,53.31,2,2,2,1.2,1,1,2,0.01
2,7,65.9,60.71,2,1,1.5,1.2,2.25,2,2,-1.37
2,4,55.56,38.82,2,2,1.75,2.2,2.25,2,2,-0.67
2,7,66.59,64.61,1,2,1.5,1.6,2.5,1,1,-0.69
2,NA,-1,64.63,1,1,2.75,1,1.25,2,NA,NA
2,NA,-1,36.95,2,2,1.5,1.2,2.33,1,NA,NA
2,6,104.48,77.12,1,2,2.25,1.6,1.25,2,2,0.81
2,8,93.47,46.59,1,2,2,2,2.25,1,1,1.96
NA,5,122.85,56.33,2,2,1.5,2.4,1.5,1,2,1.87
2,6,74.63,64.43,3,1,1.75,2.6,1.25,2,2,0.04
-9,7,NA,NA,2,1,1.25,NA,NA,1,1,1
2,5,59.07,45.63,2,3,2,1.8,2.75,2,2,0.97
2,8,93.81,63.5,2,2,2.25,2.2,1,2,2,0.23
2,6,101.44,84.78,NA,NA,NA,2.4,1.25,2,2,0.63
2,8,78.21,53.68,2,2,1.75,1,1.25,2,1,0.4
2,7,127.52,81.74,2,2,2,1,2,2,2,1.12
2,8,122.34,112.8,1,2,1.5,1,1.75,1,2,0.96
2,7,105.83,59.86,-9,-9,1.75,1.6,1.5,2,2,1.18
2,7,126.52,75.63,NA,NA,NA,1.6,1.25,2,2,0.8
2,6,104.55,73.56,2,1,2,1,1.25,2,2,0.3
2,8,110.13,67.44,2,2,1.25,1,1.75,2,1,0.42
2,6,87.74,70.31,2,2,1.5,1,1.25,2,2,1.05
2,3,87.49,69.07,1,1,1.5,1,1.25,1,2,0.34
2,6,88.31,63.91,1,1,2.5,2,1.25,1,2,0.48
2,8,83.17,84.9,2,2,1.25,1,1,1,2,1.31
2,5,99.85,55.78,2,2,1.75,1.2,1.25,2,2,1.49
2,8,NA,NA,NA,NA,NA,NA,NA,2,2,1.73
2,4,66.76,57.85,2,2,1.5,1,2.25,2,1,-0.15
2,5,63.18,53.49,3,3,2.75,2.6,2.5,2,2,0.26
2,5,126.82,61.68,2,2,2.5,1,1.5,2,2,0.79
2,7,111.52,61.09,1,1,2,1.2,1.25,2,2,0.46
1,3,-1,38.47,2,2,1,1.4,1.5,2,2,-0.64
2,3,35.82,31.79,2,2,2.25,2.4,1.5,2,2,-0.76
2,5,83.69,50.66,2,2,1.75,1,1.25,2,1,-0.24
1,1,-1,27.76,2,2,1.25,2,3.25,2,2,-0.82
2,7,86.97,60.14,2,2,2.25,2.6,2,2,2,-0.6
2,4,-1,41.93,1,1,2.75,1.4,1.5,1,2,-1.1
1,6,40.93,34.37,2,2,1.75,1.8,2,2,2,-1.05
2,5,56.8,45.58,NA,NA,NA,2,1.75,1,2,-1.01
NA,5,NA,NA,NA,NA,NA,NA,NA,2,1,-0.22
2,5,52.84,56.05,2,2,2.25,2,3.25,1,2,-0.87
NA,1,NA,NA,NA,NA,NA,NA,NA,1,2,-0.43
2,7,56.07,56.69,2,2,1.5,2,1.25,2,2,-0.96
NA,-9,NA,NA,NA,NA,NA,NA,NA,2,2,-1.24
2,8,93.94,64.77,1,2,1.5,1.8,2,2,1,-0.41
2,7,38.56,33.39,1,1,1,2.2,-9,1,2,-1.03
2,7,-1,53.77,NA,NA,NA,1.4,1.33,2,2,-0.97
NA,6,-1,41.29,2,2,1.75,1,1.75,2,2,-0.53
2,4,67.49,49.81,NA,NA,NA,1.8,2.5,2,NA,NA
2,9,-1,50.88,2,1,1.75,2.6,1.25,1,2,-0.4
2,4,57.01,41.6,1,2,1,1.6,1.75,2,2,0.37
2,7,76.06,64.25,NA,NA,NA,2.2,1,1,1,-0.05
2,4,58.72,44.25,3,1,2.25,1.8,1.25,2,2,-0.27
2,8,73.97,54.25,2,4,1.5,1,1.25,2,2,-0.11
2,9,119.27,64.56,1,2,1.75,1.2,2,2,2,-0.59
NA,7,55.97,37.53,1,2,1.75,1,1.5,2,2,0.49
2,5,49.57,32.34,2,2,1.25,2,2.25,1,1,-0.89
2,1,74.31,29.25,2,2,1.5,2.2,1.5,1,2,-0.22
NA,6,NA,NA,NA,NA,NA,NA,NA,1,1,-0.4
NA,7,NA,NA,NA,NA,NA,NA,NA,1,2,-0.93
NA,NA,NA,NA,NA,NA,NA,NA,NA,2,2,-0.12
-9,8,63.61,46.76,2,2,1.75,1,1.25,1,1,-0.44
-9,7,71.73,38.18,2,2,1.25,1.2,2,1,1,-0.36
2,8,65.48,49.88,NA,NA,NA,1,1.75,2,2,0
NA,2,NA,NA,NA,NA,NA,NA,NA,2,2,-0.29
2,4,90.7,62.87,NA,NA,NA,2.6,1.5,1,1,0.5
2,7,51.88,55.64,NA,NA,NA,1.6,2,1,2,-0.42
-9,8,48.98,45.31,2,2,2.5,1.2,2.25,2,2,-0.9
2,5,63.05,57.7,2,2,1.25,1.4,1,2,2,0.06
2,5,NA,NA,NA,NA,NA,NA,NA,1,2,-0.04
NA,6,NA,NA,NA,NA,NA,NA,NA,2,2,-0.52
2,5,50.66,38.36,2,2,1.25,1.2,1,2,2,-0.41
2,8,74.45,50.11,1,1,2,1.8,1.25,1,2,-0.99
2,6,-1,35.88,2,2,1.25,3.2,1.75,1,2,-0.3
NA,3,-1,32.14,1,2,2,1.8,1.25,1,2,-1.61
