Special_Education,Fine_Motor_Skill,Reading_Score,Math_Score,Attention_level,Problem_Solving,SadLonely,Externalizing,Internalizing,Gender,White,SES
0.0,7.0,64.78,43.48,2.0,2.0,1.75,1.0,1.33,2.0,2.0,0.69
0.0,4.0,101.83,59.52,2.0,2.0,2.25,1.6,1.5,2.0,2.0,-0.5
0.0,2.0,69.02,48.28,2.0,2.0,1.25,1.0,1.25,1.0,2.0,-0.65
0.0,4.0,65.07,40.85,1.0,1.0,1.5,1.2,2.5,2.0,2.0,-0.49
0.0,6.0,67.08,62.41,2.0,1.0,1.25,1.6,2.0,2.0,2.0,-0.75
0.0,5.0,73.41,49.52,2.0,2.0,1.5,1.8,1.0,1.0,2.0,-0.62
0.0,9.0,88.94,52.41,1.0,2.0,1.25,1.6,1.0,1.0,2.0,-0.25
0.0,4.0,58.26,42.41,2.0,3.0,1.25,1.0,1.75,2.0,1.0,-0.47
0.0,7.0,66.46,54.54,1.0,1.0,1.25,2.0,2.5,2.0,2.0,-0.38
0.0,7.0,92.42,95.3,1.0,2.0,1.25,1.0,1.25,2.0,1.0,-0.57
0.0,8.0,88.2,93.61,2.0,2.0,1.75,1.0,3.33,2.0,1.0,-0.63
0.0,3.0,120.75,65.47,1.0,2.0,1.75,1.0,1.75,1.0,1.0,-0.12
0.0,4.0,42.77,32.9,2.0,1.0,2.25,3.0,1.5,2.0,2.0,-0.99
0.0,8.0,71.5,89.06,2.0,2.0,1.0,1.0,1.25,2.0,1.0,-0.17
0.0,7.0,55.09,59.6,2.0,2.0,1.0,1.2,3.0,1.0,1.0,0.12
0.0,8.0,73.77,64.0,2.0,2.0,1.25,1.0,1.25,2.0,1.0,-0.25
0.0,6.0,81.67,62.09,3.0,3.0,2.0,3.2,1.0,1.0,2.0,0.83
0.0,7.0,88.27,59.4,2.0,2.0,2.5,3.2,1.5,2.0,2.0,-0.57
0.0,7.0,77.13,61.6,2.0,1.0,1.0,4.0,1.25,1.0,1.0,0.46
0.0,9.0,66.56,67.47,2.0,2.0,1.25,1.0,3.0,1.0,1.0,-0.28
0.0,5.0,44.47,31.44,2.0,2.0,2.0,2.0,3.75,1.0,1.0,-0.82
0.0,5.0,63.33,57.18,1.0,1.0,1.25,2.4,1.75,2.0,2.0,0.61
0.0,1.0,50.31,53.42,3.0,2.0,1.25,2.4,2.0,1.0,2.0,-0.75
0.0,6.0,126.12,89.0,2.0,1.0,1.5,1.4,2.5,2.0,1.0,0.13
0.0,9.0,72.31,58.15,2.0,2.0,1.25,1.0,2.0,2.0,1.0,0.03
0.0,2.0,51.96,36.87,2.0,2.0,1.5,1.0,1.25,1.0,1.0,-0.51
0.0,7.0,148.12,99.33,1.0,2.0,1.25,1.6,1.75,2.0,1.0,0.33
0.0,7.0,56.14,49.01,1.0,2.0,1.0,1.8,2.0,1.0,1.0,0.22
0.0,8.0,90.38,77.48,2.0,2.0,1.0,1.6,1.0,1.0,2.0,-0.1
0.0,8.0,161.77,102.28,2.0,2.0,1.75,1.0,1.75,2.0,1.0,0.87
0.0,6.0,60.37,43.82,2.0,2.0,1.25,1.0,1.0,2.0,2.0,-0.08
0.0,6.0,86.86,46.59,1.0,1.0,1.0,1.0,1.25,2.0,2.0,-0.54
0.0,4.0,66.84,52.94,2.0,2.0,1.5,1.6,1.0,1.0,1.0,0.8
0.0,2.0,58.95,57.73,2.0,1.0,1.25,2.2,1.75,1.0,1.0,-0.45
0.0,7.0,90.8,81.54,1.0,2.0,1.25,1.2,1.25,1.0,1.0,0.35
0.0,7.0,83.36,64.16,1.0,1.0,1.25,1.8,1.0,1.0,2.0,-0.41
0.0,4.0,65.79,60.82,2.0,2.0,1.0,1.2,1.5,2.0,1.0,-0.27
0.0,6.0,55.38,41.56,2.0,2.0,2.0,1.2,2.0,2.0,2.0,-0.64
0.0,4.0,76.82,54.48,2.0,2.0,1.5,1.4,1.5,2.0,2.0,-0.78
0.0,5.0,103.11,68.43,1.0,1.0,2.0,1.2,1.25,2.0,1.0,0.32
0.0,5.0,90.31,75.47,3.0,2.0,1.25,1.0,2.0,1.0,1.0,0.01
0.0,7.0,42.59,26.88,3.0,2.0,1.0,3.0,1.75,1.0,1.0,-0.98
0.0,6.0,67.98,43.59,2.0,1.0,1.5,1.2,2.0,2.0,2.0,-0.58
0.0,5.0,64.55,55.81,2.0,2.0,2.0,1.0,1.25,2.0,2.0,-0.39
0.0,5.0,77.47,76.7,1.0,1.0,1.0,1.8,1.25,1.0,1.0,0.05
0.0,6.0,66.17,65.18,2.0,2.0,1.5,2.2,1.25,2.0,2.0,-0.16
0.0,7.0,86.71,75.25,1.0,2.0,1.25,1.6,1.25,2.0,1.0,2.4
0.0,4.0,103.52,95.3,1.0,1.0,1.0,1.6,1.0,1.0,1.0,-0.25
0.0,8.0,107.14,94.63,1.0,1.0,1.0,1.6,1.25,2.0,1.0,0.5
1.0,6.0,115.68,79.16,2.0,2.0,1.5,2.2,1.0,1.0,1.0,0.2
0.0,2.0,75.89,39.19,2.0,2.0,1.75,1.6,1.5,1.0,1.0,0.37
0.0,6.0,114.13,45.64,2.0,2.0,2.0,1.0,1.25,1.0,1.0,-0.28
0.0,4.0,96.15,63.36,1.0,1.0,1.5,1.0,1.25,2.0,2.0,0.37
0.0,8.0,75.24,77.03,3.0,1.0,1.0,1.2,1.25,2.0,1.0,-0.23
0.0,5.0,89.47,59.04,1.0,1.0,1.0,1.4,1.25,1.0,2.0,0.36
0.0,2.0,55.91,37.15,2.0,2.0,1.25,3.0,1.0,2.0,2.0,-1.1
0.0,4.0,64.28,53.7,2.0,2.0,1.5,1.6,1.25,1.0,1.0,-1.07
1.0,7.0,97.14,38.5,3.0,2.0,1.5,1.6,1.0,1.0,1.0,-0.27
0.0,8.0,78.56,43.84,1.0,2.0,1.5,1.6,2.25,1.0,1.0,-0.49
0.0,7.0,69.44,72.24,2.0,1.0,1.5,1.2,2.25,1.0,2.0,0.08
1.0,6.0,50.23,44.15,2.0,2.0,1.25,1.0,1.25,1.0,2.0,-0.8
0.0,8.0,69.24,59.53,1.0,2.0,1.25,2.4,1.25,2.0,1.0,-0.42
0.0,4.0,41.98,29.38,2.0,3.0,1.5,1.4,1.0,2.0,2.0,-0.93
0.0,5.0,62.63,62.91,1.0,2.0,1.0,1.6,1.75,2.0,1.0,-0.12
0.0,6.0,80.84,57.87,2.0,2.0,1.5,1.2,1.0,2.0,2.0,-0.14
0.0,5.0,100.12,58.45,2.0,2.0,1.25,2.0,1.25,2.0,2.0,-0.29
0.0,4.0,55.3,57.85,2.0,2.0,2.5,2.6,1.75,1.0,1.0,-0.65
0.0,4.0,44.5,41.13,2.0,2.0,1.0,1.6,1.5,2.0,2.0,0.24
0.0,7.0,66.02,48.2,2.0,1.0,1.0,1.2,2.0,2.0,1.0,-0.33
0.0,9.0,75.23,74.66,1.0,1.0,2.0,1.0,1.25,2.0,2.0,0.27
0.0,5.0,59.22,72.68,2.0,2.0,2.0,1.2,1.5,1.0,1.0,-0.36
0.0,7.0,91.13,62.02,2.0,2.0,1.75,1.2,2.0,1.0,2.0,-0.2
0.0,6.0,105.72,55.2,1.0,1.0,1.25,1.8,2.0,1.0,1.0,-0.54
0.0,2.0,61.59,53.81,2.0,2.0,1.25,2.0,1.75,2.0,2.0,0.1
0.0,9.0,100.08,70.91,2.0,2.0,1.5,1.2,2.0,2.0,1.0,-0.58
0.0,5.0,66.88,73.02,2.0,2.0,1.5,2.0,1.25,1.0,1.0,-0.24
0.0,3.0,75.22,56.9,2.0,2.0,1.75,2.8,2.0,2.0,2.0,-0.71
0.0,3.0,51.18,35.59,2.0,2.0,1.75,1.6,1.5,2.0,2.0,0.24
0.0,6.0,68.98,56.07,1.0,2.0,1.5,1.0,1.25,1.0,2.0,-0.71
0.0,8.0,80.23,52.94,1.0,2.0,1.0,1.0,1.0,2.0,1.0,-0.01
0.0,8.0,90.15,83.78,1.0,1.0,1.25,1.0,1.0,2.0,1.0,0.35
0.0,4.0,47.89,41.21,2.0,2.0,1.25,2.5,2.33,2.0,2.0,-4.18
0.0,5.0,69.51,46.71,2.0,2.0,1.25,1.4,1.75,2.0,1.0,-0.55
0.0,5.0,64.63,59.08,2.0,2.0,1.5,1.6,1.25,1.0,1.0,-0.55
0.0,5.0,68.55,58.5,2.0,2.0,1.5,1.6,2.25,2.0,1.0,-0.48
0.0,6.0,75.07,31.8,3.0,3.0,2.25,1.4,1.25,2.0,2.0,-0.58
1.0,2.0,35.38,28.08,2.0,2.0,1.5,2.0,1.25,1.0,1.0,1.1
0.0,3.0,71.98,47.51,3.0,3.0,1.5,1.8,1.67,1.0,2.0,-1.27
0.0,9.0,65.93,49.35,2.0,2.0,1.0,1.6,1.25,2.0,2.0,-0.33
1.0,9.0,46.5,53.67,1.0,3.0,2.0,1.8,2.75,1.0,1.0,-0.23
0.0,8.0,56.5,33.02,2.0,2.0,2.0,2.4,1.75,1.0,2.0,-0.04
0.0,8.0,50.41,54.21,3.0,3.0,4.0,1.0,2.0,2.0,1.0,-0.29
1.0,5.0,39.79,45.31,2.0,2.0,1.25,1.6,3.0,1.0,2.0,-0.46
0.0,7.0,57.92,63.58,1.0,2.0,1.75,1.0,1.0,2.0,1.0,0.12
0.0,7.0,75.5,83.31,3.0,2.0,1.5,1.6,1.25,2.0,1.0,-0.18
0.0,7.0,56.72,60.56,2.0,2.0,1.75,1.2,1.5,2.0,1.0,-0.21
0.0,8.0,93.12,68.22,1.0,1.0,1.5,1.4,1.0,1.0,2.0,-1.64
0.0,8.0,84.49,65.13,2.0,2.0,1.5,1.8,1.75,2.0,1.0,0.41
0.0,5.0,80.71,75.76,1.0,1.0,1.0,2.2,1.25,1.0,1.0,-0.63
1.0,3.0,39.62,26.76,2.0,2.0,1.75,2.6,2.5,2.0,1.0,0.4
0.0,5.0,62.75,71.71,1.0,1.0,1.25,2.0,1.5,2.0,1.0,0.75
0.0,8.0,85.51,55.43,1.0,2.0,1.25,1.0,1.25,1.0,1.0,0.39
0.0,5.0,77.79,70.25,2.0,2.0,1.25,1.0,1.0,2.0,1.0,-0.05
1.0,6.0,41.84,32.5,2.0,3.0,1.75,2.0,2.0,1.0,1.0,-0.68
0.0,8.0,104.26,78.13,1.0,1.0,1.25,1.8,1.0,1.0,1.0,-0.13
0.0,4.0,76.18,49.55,2.0,3.0,1.25,1.6,1.25,1.0,1.0,0.65
0.0,4.0,88.81,53.57,3.0,1.0,1.5,2.6,1.0,1.0,1.0,-0.67
0.0,5.0,106.52,67.39,1.0,1.0,1.0,1.0,1.0,2.0,1.0,-0.1
0.0,6.0,78.47,72.99,2.0,1.0,1.5,2.6,1.0,1.0,2.0,-0.74
1.0,6.0,56.09,63.81,3.0,2.0,1.75,3.2,1.5,1.0,1.0,1.05
0.0,6.0,57.43,54.39,2.0,1.0,1.5,2.0,1.5,2.0,1.0,1.17
0.0,5.0,72.35,52.8,3.0,2.0,3.0,1.6,1.0,2.0,2.0,-1.08
0.0,4.0,59.63,58.88,2.0,2.0,1.5,2.0,1.25,1.0,1.0,-0.38
0.0,1.0,35.34,19.84,2.0,2.0,2.0,1.4,3.25,2.0,2.0,-0.82
0.0,4.0,58.22,50.75,2.0,2.0,1.75,2.0,1.5,1.0,2.0,-0.52
0.0,7.0,64.6,49.25,2.0,2.0,1.5,1.4,1.5,1.0,1.0,-0.87
0.0,3.0,88.46,64.93,2.0,2.0,1.5,2.8,1.75,2.0,2.0,-0.16
0.0,7.0,129.25,97.98,1.0,1.0,1.25,1.0,1.25,2.0,1.0,0.69
0.0,2.0,86.97,45.43,2.0,2.0,1.75,1.8,2.0,2.0,1.0,0.35
0.0,3.0,76.24,53.64,2.0,1.0,2.0,2.6,2.25,1.0,2.0,-2.11
0.0,6.0,59.28,44.05,2.0,2.0,1.0,2.2,1.25,1.0,2.0,-0.37
0.0,6.0,126.37,121.41,2.0,2.0,1.5,1.2,1.25,1.0,2.0,-0.47
0.0,7.0,66.46,53.14,2.0,2.0,2.25,1.0,2.5,1.0,2.0,-0.5
0.0,6.0,95.19,64.0,1.0,2.0,1.25,1.8,2.0,1.0,1.0,-0.25
0.0,4.0,98.83,94.26,2.0,2.0,1.75,1.0,1.25,2.0,1.0,-0.16
0.0,5.0,96.31,100.32,2.0,2.0,1.25,1.6,1.25,2.0,1.0,-0.1
0.0,8.0,108.68,84.65,1.0,1.0,1.0,1.0,1.25,2.0,2.0,-0.05
0.0,8.0,125.58,75.59,2.0,2.0,1.25,1.2,2.25,1.0,1.0,-0.32
1.0,9.0,63.26,57.65,3.0,2.0,2.5,1.6,1.75,1.0,1.0,-0.46
0.0,4.0,94.71,58.69,1.0,2.0,1.5,1.0,2.75,2.0,1.0,-0.05
0.0,6.0,107.01,73.48,2.0,2.0,1.25,2.0,1.0,1.0,1.0,-0.64
0.0,6.0,90.91,65.07,3.0,1.0,2.25,3.0,1.25,1.0,1.0,0.06
0.0,9.0,94.57,82.65,2.0,2.0,1.5,1.8,1.25,1.0,1.0,-0.21
0.0,4.0,43.67,63.45,2.0,2.0,1.25,1.8,1.75,1.0,2.0,-0.82
0.0,8.0,89.23,63.91,2.0,2.0,1.5,1.6,1.25,2.0,1.0,-0.47
0.0,8.0,88.64,90.3,2.0,1.0,1.25,1.0,1.0,2.0,1.0,0.51
0.0,7.0,88.99,74.41,1.0,2.0,2.0,1.2,2.25,2.0,1.0,0.36
0.0,6.0,76.15,51.24,2.0,2.0,2.0,1.8,2.25,1.0,1.0,0.35
0.0,8.0,115.38,78.98,2.0,1.0,1.25,1.0,1.25,1.0,1.0,1.04
0.0,5.0,125.3,64.91,2.0,2.0,1.75,1.4,2.0,1.0,1.0,1.23
0.0,8.0,75.7,73.85,2.0,1.0,1.25,2.2,1.5,1.0,1.0,0.79
0.0,5.0,89.49,78.85,2.0,2.0,1.5,2.6,3.5,1.0,2.0,0.32
0.0,4.0,68.86,55.76,2.0,2.0,1.25,2.2,1.75,2.0,1.0,-0.05
0.0,6.0,86.93,60.06,1.0,1.0,1.25,1.6,1.25,2.0,1.0,0.7
0.0,6.0,45.46,42.08,2.0,2.0,1.5,1.2,1.0,2.0,1.0,-0.86
0.0,3.0,47.2,57.07,1.0,1.0,1.25,1.2,1.5,1.0,2.0,-0.62
0.0,3.0,117.81,61.51,1.0,2.0,1.25,1.2,1.25,2.0,1.0,0.83
0.0,5.0,111.37,76.01,1.0,1.0,1.75,1.8,1.25,2.0,1.0,1.34
0.0,7.0,66.2,62.81,2.0,2.0,1.25,1.4,1.0,1.0,1.0,-0.39
0.0,8.0,129.61,63.54,1.0,1.0,1.25,1.4,2.0,2.0,1.0,-0.13
0.0,6.0,129.01,67.66,1.0,2.0,1.25,1.4,1.25,2.0,1.0,0.39
0.0,9.0,137.81,76.99,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.12
0.0,8.0,59.69,48.76,3.0,3.0,1.75,1.2,2.25,2.0,2.0,-0.32
0.0,3.0,55.58,47.3,2.0,2.0,1.75,1.0,2.0,1.0,1.0,-4.75
0.0,5.0,52.46,53.47,2.0,2.0,1.25,1.6,2.25,2.0,1.0,-3.38
0.0,6.0,54.14,52.48,2.0,1.0,1.5,2.6,2.33,2.0,2.0,-1.89
0.0,7.0,53.92,52.77,1.0,1.0,2.5,2.8,2.25,1.0,1.0,-4.75
0.0,2.0,64.19,62.13,2.0,2.0,1.5,1.6,1.5,2.0,2.0,-0.81
0.0,3.0,43.41,39.97,2.0,2.0,2.0,2.0,1.25,2.0,1.0,-1.03
0.0,5.0,89.14,61.06,2.0,2.0,1.25,2.4,1.0,2.0,1.0,-0.11
0.0,8.0,105.24,76.21,1.0,1.0,1.0,1.2,1.25,2.0,1.0,-0.14
0.0,6.0,125.55,66.87,4.0,2.0,1.75,1.8,1.0,1.0,1.0,-0.56
0.0,6.0,79.33,61.21,2.0,2.0,1.25,1.6,1.0,1.0,1.0,-0.51
0.0,7.0,103.15,91.47,2.0,1.0,1.25,1.2,1.25,2.0,1.0,1.18
0.0,7.0,120.42,54.67,2.0,2.0,1.5,1.0,1.25,2.0,1.0,0.04
0.0,3.0,67.44,63.92,3.0,2.0,1.5,1.4,2.5,1.0,1.0,-0.87
0.0,5.0,65.58,54.13,2.0,2.0,1.25,2.6,2.5,1.0,2.0,-0.52
0.0,4.0,87.35,65.19,1.0,2.0,1.5,1.8,2.25,2.0,2.0,-0.59
0.0,8.0,100.24,66.41,2.0,1.0,1.25,1.2,2.0,2.0,2.0,-0.53
0.0,8.0,89.79,59.4,2.0,2.0,1.5,2.6,2.0,1.0,2.0,-0.75
0.0,7.0,54.38,47.89,2.0,2.0,1.25,1.4,1.5,2.0,2.0,-0.74
1.0,4.0,53.87,33.34,2.0,2.0,2.0,1.25,1.75,1.0,2.0,0.38
0.0,6.0,72.69,67.62,1.0,1.0,2.25,2.0,1.75,1.0,1.0,0.49
0.0,3.0,78.59,47.39,2.0,1.0,1.25,1.0,3.0,1.0,2.0,-0.5
0.0,4.0,91.13,64.31,1.0,1.0,1.75,1.2,1.0,2.0,1.0,0.07
0.0,5.0,88.85,60.91,1.0,1.0,1.75,1.0,1.25,1.0,2.0,0.16
0.0,4.0,63.76,56.9,2.0,2.0,1.5,2.4,2.0,1.0,1.0,-0.91
0.0,6.0,69.07,56.36,2.0,2.0,1.25,2.0,2.0,1.0,2.0,-0.53
0.0,4.0,76.28,77.11,2.0,2.0,1.25,1.2,1.25,2.0,1.0,0.58
0.0,6.0,74.79,45.36,2.0,2.0,1.25,1.0,1.25,2.0,2.0,0.67
0.0,8.0,102.9,93.83,1.0,1.0,1.25,2.4,1.25,2.0,1.0,-0.48
0.0,8.0,67.3,55.13,3.0,2.0,2.0,1.0,1.75,2.0,1.0,0.35
0.0,6.0,50.47,47.8,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.03
0.0,8.0,58.28,48.46,1.0,2.0,1.25,2.2,2.25,1.0,1.0,-0.14
0.0,8.0,107.44,63.52,2.0,2.0,1.25,1.0,1.0,2.0,1.0,-0.35
0.0,3.0,62.45,46.07,2.0,2.0,1.5,3.0,2.0,1.0,2.0,-0.24
0.0,8.0,92.6,65.78,2.0,1.0,2.0,1.2,1.5,2.0,1.0,1.03
0.0,7.0,69.06,58.07,2.0,2.0,1.75,1.0,1.25,2.0,1.0,-0.91
0.0,4.0,54.19,42.03,1.0,2.0,1.75,1.0,1.25,2.0,1.0,0.83
0.0,5.0,59.78,64.25,2.0,1.0,1.25,1.6,1.0,2.0,2.0,0.5
0.0,6.0,103.37,86.27,2.0,1.0,1.75,2.0,1.25,2.0,1.0,0.59
0.0,5.0,88.6,110.97,1.0,1.0,1.5,1.0,1.25,1.0,1.0,1.5
0.0,6.0,106.07,80.91,2.0,2.0,1.25,1.0,1.25,1.0,1.0,0.71
0.0,7.0,54.06,65.87,2.0,2.0,1.5,1.0,1.5,1.0,1.0,-0.11
1.0,5.0,50.01,32.96,3.0,2.0,1.0,1.4,1.25,2.0,2.0,0.73
0.0,4.0,87.18,45.87,1.0,2.0,2.0,2.0,1.75,2.0,2.0,0.4
0.0,7.0,89.01,69.26,2.0,2.0,1.25,1.6,1.25,1.0,1.0,0.22
0.0,6.0,85.85,74.66,2.0,2.0,1.5,1.6,1.25,1.0,1.0,0.85
0.0,4.0,79.05,69.16,1.0,2.0,1.25,1.2,1.25,1.0,1.0,-0.34
0.0,8.0,87.55,90.92,1.0,2.0,1.25,2.4,1.75,2.0,1.0,0.22
0.0,8.0,91.53,64.52,1.0,1.0,1.25,1.0,1.0,2.0,1.0,0.19
0.0,9.0,82.61,76.69,2.0,1.0,1.0,1.0,1.5,2.0,1.0,0.49
0.0,8.0,90.82,61.63,1.0,2.0,1.0,1.6,1.5,2.0,1.0,0.78
0.0,6.0,94.33,52.3,2.0,2.0,1.5,2.0,1.75,2.0,2.0,2.69
0.0,9.0,103.53,92.55,1.0,1.0,1.75,1.0,1.25,2.0,1.0,0.64
0.0,5.0,74.92,49.07,3.0,2.0,1.25,2.2,1.75,2.0,1.0,0.91
0.0,9.0,76.25,51.96,2.0,2.0,1.0,3.2,2.0,1.0,2.0,0.2
0.0,6.0,70.48,70.26,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.17
0.0,3.0,89.02,79.41,3.0,3.0,1.25,1.2,1.0,1.0,1.0,0.48
0.0,9.0,102.75,67.15,1.0,1.0,1.25,1.6,1.25,2.0,1.0,1.45
0.0,9.0,123.05,98.12,2.0,2.0,1.5,1.4,1.0,1.0,1.0,-0.47
0.0,8.0,88.93,61.12,2.0,2.0,1.25,1.2,1.25,1.0,1.0,0.73
0.0,3.0,58.63,45.29,2.0,2.0,1.5,1.2,1.5,2.0,2.0,-0.98
0.0,1.0,40.96,27.32,3.0,3.0,1.75,1.2,1.75,2.0,2.0,-0.28
0.0,7.0,69.68,64.84,2.0,2.0,1.25,1.4,1.5,2.0,1.0,-0.85
0.0,4.0,98.47,73.12,2.0,1.0,1.5,1.8,1.5,2.0,2.0,-0.25
0.0,7.0,76.73,75.96,2.0,1.0,1.75,1.4,1.0,1.0,2.0,-0.35
0.0,6.0,44.77,42.44,1.0,2.0,1.0,1.0,1.5,2.0,2.0,-1.04
0.0,7.0,99.73,57.12,3.0,1.0,1.75,1.8,1.0,2.0,2.0,-1.28
0.0,6.0,103.94,63.04,2.0,2.0,1.25,1.4,1.0,2.0,2.0,-0.49
0.0,4.0,74.25,61.03,1.0,2.0,1.5,1.2,1.0,2.0,2.0,-0.75
0.0,6.0,59.72,63.91,1.0,1.0,1.5,1.6,1.25,2.0,1.0,-0.73
0.0,3.0,76.96,48.86,2.0,2.0,1.0,1.0,1.25,2.0,2.0,-1.04
0.0,7.0,45.51,42.4,1.0,1.0,1.75,1.2,2.5,1.0,2.0,-1.16
0.0,2.0,77.22,54.77,2.0,2.0,1.0,1.0,1.25,2.0,2.0,-1.04
0.0,6.0,38.25,35.28,3.0,3.0,1.5,2.0,2.0,2.0,1.0,-1.38
0.0,4.0,58.78,65.04,1.0,1.0,1.25,1.0,1.25,2.0,1.0,-0.64
0.0,7.0,72.77,56.87,2.0,2.0,1.5,1.8,1.25,1.0,1.0,0.24
0.0,6.0,90.44,105.32,2.0,2.0,1.0,1.2,1.75,1.0,1.0,1.22
0.0,4.0,65.66,38.14,3.0,2.0,1.5,1.6,2.0,2.0,1.0,0.37
0.0,7.0,102.92,89.98,2.0,2.0,1.75,1.0,2.0,1.0,2.0,0.64
0.0,1.0,86.97,59.46,2.0,2.0,1.5,1.2,1.25,2.0,1.0,0.91
0.0,5.0,89.11,68.49,1.0,1.0,1.25,1.6,2.0,1.0,2.0,-0.78
0.0,9.0,56.31,53.79,2.0,2.0,1.5,1.2,2.25,2.0,1.0,0.24
0.0,9.0,104.67,89.58,1.0,1.0,1.25,1.4,1.0,2.0,1.0,0.63
0.0,6.0,109.6,92.86,2.0,2.0,1.25,1.2,1.25,1.0,1.0,0.42
0.0,7.0,74.98,47.5,2.0,2.0,2.5,1.0,2.0,1.0,2.0,-0.36
0.0,8.0,73.42,67.03,2.0,2.0,1.25,1.0,1.25,1.0,1.0,0.35
0.0,8.0,95.82,94.38,1.0,1.0,1.25,1.2,1.25,1.0,1.0,-0.07
0.0,8.0,56.72,47.12,2.0,2.0,1.0,1.2,2.5,2.0,1.0,-0.8
0.0,6.0,51.77,39.82,2.0,2.0,1.25,1.4,1.0,1.0,2.0,-0.15
0.0,6.0,69.67,54.91,2.0,2.0,2.25,1.4,1.25,2.0,2.0,-0.85
0.0,7.0,88.17,66.16,1.0,1.0,1.5,1.0,1.5,2.0,2.0,-0.65
0.0,7.0,88.01,63.24,2.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0
0.0,6.0,75.72,81.35,2.0,2.0,1.75,1.4,2.0,1.0,1.0,0.08
0.0,7.0,90.09,79.33,2.0,2.0,1.25,1.6,1.75,1.0,2.0,0.28
0.0,9.0,100.45,77.42,2.0,1.0,1.25,1.8,2.0,2.0,2.0,-0.1
0.0,5.0,160.66,90.16,1.0,1.0,1.5,1.2,1.75,1.0,1.0,0.82
0.0,6.0,86.92,73.14,2.0,2.0,1.5,1.0,1.5,2.0,1.0,0.62
0.0,8.0,112.46,86.45,2.0,1.0,2.0,2.2,1.75,2.0,1.0,0.92
0.0,8.0,71.17,77.21,2.0,2.0,1.5,1.4,2.0,1.0,1.0,1.86
0.0,8.0,102.3,94.74,2.0,1.0,1.25,1.2,2.0,2.0,1.0,0.87
0.0,6.0,84.63,47.8,2.0,1.0,2.5,1.6,2.0,2.0,2.0,0.73
0.0,4.0,89.87,49.86,2.0,2.0,1.5,1.8,1.25,2.0,2.0,0.74
0.0,3.0,48.6,34.09,2.0,2.0,1.5,1.2,2.0,1.0,1.0,0.15
0.0,7.0,121.49,91.11,1.0,1.0,1.75,1.6,2.25,1.0,1.0,0.39
0.0,5.0,88.8,64.6,2.0,1.0,1.25,1.0,1.25,1.0,2.0,-0.61
0.0,5.0,59.07,43.01,2.0,2.0,3.0,1.8,3.0,2.0,2.0,-1.05
0.0,6.0,51.72,53.79,2.0,2.0,2.0,2.0,1.0,2.0,2.0,-0.65
0.0,8.0,57.73,60.74,2.0,2.0,1.0,1.0,1.0,1.0,1.0,-0.5
0.0,8.0,104.44,95.81,2.0,2.0,1.0,1.6,1.0,1.0,1.0,0.31
0.0,6.0,118.44,68.55,2.0,1.0,2.0,1.8,2.25,2.0,2.0,-0.26
0.0,8.0,106.06,72.49,2.0,2.0,1.25,1.2,2.0,2.0,2.0,0.72
0.0,4.0,62.04,56.13,2.0,3.0,1.25,1.0,1.0,1.0,2.0,-0.8
0.0,7.0,122.92,97.22,1.0,2.0,1.25,1.0,1.0,2.0,2.0,0.35
0.0,9.0,127.62,87.89,1.0,1.0,1.75,1.4,1.25,1.0,1.0,0.63
0.0,6.0,58.61,50.08,2.0,2.0,2.0,3.2,1.75,1.0,1.0,-0.34
0.0,9.0,111.41,91.25,2.0,2.0,1.25,1.0,1.25,1.0,1.0,-0.29
0.0,9.0,108.99,78.49,2.0,2.0,1.25,1.6,1.5,1.0,2.0,-0.19
0.0,6.0,88.46,83.55,1.0,2.0,1.25,1.6,1.75,1.0,1.0,1.0
0.0,6.0,92.76,64.48,2.0,2.0,2.0,1.6,2.0,1.0,2.0,-0.14
0.0,6.0,78.42,52.96,2.0,1.0,1.25,1.4,1.25,1.0,2.0,-0.48
1.0,8.0,106.18,86.64,2.0,2.0,1.25,1.25,1.25,2.0,1.0,1.12
0.0,8.0,61.04,65.65,2.0,2.0,1.5,1.0,1.25,2.0,1.0,-0.48
0.0,7.0,67.23,46.16,2.0,2.0,1.25,1.4,2.75,2.0,2.0,-1.14
0.0,5.0,81.26,56.88,1.0,1.0,1.25,1.2,2.25,1.0,2.0,-0.99
0.0,6.0,82.65,76.09,1.0,1.0,1.25,1.2,1.0,2.0,1.0,0.14
0.0,8.0,89.23,106.94,2.0,1.0,2.0,1.2,1.25,1.0,1.0,0.43
0.0,5.0,60.22,78.76,2.0,1.0,1.5,2.2,1.5,1.0,1.0,-0.32
0.0,8.0,71.13,64.32,2.0,2.0,1.0,1.0,1.25,2.0,2.0,-0.39
1.0,6.0,56.41,61.43,2.0,2.0,1.5,1.0,1.0,1.0,2.0,-0.43
0.0,7.0,90.38,121.23,1.0,1.0,2.0,1.6,2.25,1.0,1.0,0.95
1.0,2.0,39.1,46.97,3.0,3.0,1.75,3.8,2.75,1.0,1.0,-0.69
0.0,6.0,82.42,62.41,2.0,2.0,1.25,1.6,1.25,1.0,1.0,-0.18
0.0,6.0,57.56,75.29,3.0,2.0,2.0,3.6,1.0,1.0,1.0,-0.45
0.0,7.0,91.49,109.17,1.0,1.0,1.25,2.0,2.0,2.0,1.0,-0.11
